codigo_oferta;codigo_curso;nome_curso;grau_curso;turno_curso;numero_vagas;nome_campus;cidade_campus;uf_campus;nome_ies;sigla_ies;min_ciencias_natureza;peso_ciencias_natureza;min_ciencias_humanas;peso_ciencias_humanas;min_linguagens;peso_linguagens;min_matematica;peso_matematica;min_redacao;peso_redacao;media_minima
166175;111386;QUÍMICA;Bacharelado;Integral;20;CAMPUS PONTAL;Ituiutaba;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;2.00;.01;2.00;.01
177259;1429;QUÍMICA;Licenciatura;Noturno;30;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
177296;106644;QUÍMICA INDUSTRIAL;Bacharelado;Integral;40;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;2.00;.01;2.00;.01
177283;115794;RELAÇÕES INTERNACIONAIS;Bacharelado;Integral;40;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
166200;1109223;SERVIÇO SOCIAL;Bacharelado;Matutino;50;CAMPUS PONTAL;Ituiutaba;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
166208;1137717;SISTEMAS DE INFORMAÇÃO;Bacharelado;Integral;35;CAMPUS MONTE CARMELO;Monte Carmelo;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;2.00;.01;2.00;.01
177260;115728;SISTEMAS DE INFORMAÇÃO;Bacharelado;Noturno;60;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;2.00;.01;2.00;.01
177229;1114402;TRADUÇÃO;Bacharelado;Noturno;20;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
166196;1107143;ZOOTECNIA;Bacharelado;Integral;40;CAMPUS GLÓRIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01
188285;5000598;ABI - CIÊNCIAS BIOLÓGICAS;Área Básica de Ingresso (ABI);Noturno;40;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188286;5000598;ABI - CIÊNCIAS BIOLÓGICAS;Área Básica de Ingresso (ABI);Integral;50;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188290;5000602;ABI - CIÊNCIAS SOCIAIS;Área Básica de Ingresso (ABI);Noturno;60;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188291;5000603;ABI - DANÇA;Área Básica de Ingresso (ABI);Integral;20;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188287;5000600;ABI - FÍSICA;Área Básica de Ingresso (ABI);Integral;50;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188292;5000604;ABI - GEOGRAFIA;Área Básica de Ingresso (ABI);Noturno;50;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188293;5000605;ABI - HISTÓRIA;Área Básica de Ingresso (ABI);Noturno;50;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188294;5000606;ABI - LETRAS;Área Básica de Ingresso (ABI);Noturno;60;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188295;5000694;ABI - MATEMÁTICA;Área Básica de Ingresso (ABI);Noturno;40;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188296;5000694;ABI - MATEMÁTICA;Área Básica de Ingresso (ABI);Integral;45;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188288;5000601;ABI - QUÍMICA;Área Básica de Ingresso (ABI);Noturno;40;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188289;5000601;ABI - QUÍMICA;Área Básica de Ingresso (ABI);Integral;60;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188220;683;ADMINISTRAÇÃO;Bacharelado;Noturno;60;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188248;111120;ADMINISTRAÇÃO;Bacharelado;Noturno;50;CAMPUS UNIVERSITÁRIO - RODOVIA MG 230 KM 07;Rio Paranaíba;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188249;111120;ADMINISTRAÇÃO;Bacharelado;Integral;50;CAMPUS UNIVERSITÁRIO - RODOVIA MG 230 KM 07;Rio Paranaíba;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188269;1126514;ADMINISTRAÇÃO;Bacharelado;Noturno;60;CAMPUS DE FLORESTAL - UNIVERSIDADE FEDERAL DE VIÇOSA;Florestal;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188240;21972;AGRONEGÓCIO;Bacharelado;Integral;40;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188221;685;AGRONOMIA;Bacharelado;Integral;210;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188250;111128;AGRONOMIA;Bacharelado;Integral;50;CAMPUS UNIVERSITÁRIO - RODOVIA MG 230 KM 07;Rio Paranaíba;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188266;1113139;AGRONOMIA;Bacharelado;Integral;45;CAMPUS DE FLORESTAL - UNIVERSIDADE FEDERAL DE VIÇOSA;Florestal;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188233;704;ARQUITETURA E URBANISMO;Bacharelado;Integral;40;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188242;39114;BIOQUÍMICA;Bacharelado;Integral;40;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188232;703;CIÊNCIA DA COMPUTAÇÃO;Bacharelado;Integral;40;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188282;1161839;CIÊNCIA DA COMPUTAÇÃO;Bacharelado;Integral;50;CAMPUS DE FLORESTAL - UNIVERSIDADE FEDERAL DE VIÇOSA;Florestal;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188252;118058;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;Bacharelado;Integral;50;CAMPUS UNIVERSITÁRIO - RODOVIA MG 230 KM 07;Rio Paranaíba;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188235;18856;CIÊNCIA E TECNOLOGIA DE LATICÍNIOS;Bacharelado;Integral;30;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188256;122354;CIÊNCIAS BIOLÓGICAS;Licenciatura;Noturno;25;CAMPUS DE FLORESTAL - UNIVERSIDADE FEDERAL DE VIÇOSA;Florestal;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188271;1135277;CIÊNCIAS BIOLÓGICAS;Bacharelado;Integral;50;CAMPUS UNIVERSITÁRIO - RODOVIA MG 230 KM 07;Rio Paranaíba;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188238;21586;CIÊNCIAS CONTÁBEIS;Bacharelado;Noturno;40;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188263;1111410;CIÊNCIAS CONTÁBEIS;Bacharelado;Noturno;50;CAMPUS UNIVERSITÁRIO - RODOVIA MG 230 KM 07;Rio Paranaíba;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188222;686;CIÊNCIAS ECONÔMICAS;Bacharelado;Integral;50;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188244;43916;COMUNICAÇÃO SOCIAL - JORNALISMO;Bacharelado;Integral;40;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188230;699;COOPERATIVISMO;Bacharelado;Integral;40;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188234;705;DIREITO;Bacharelado;Integral;60;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188223;687;EDUCAÇÃO FÍSICA;Licenciatura;Integral;30;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188260;300687;EDUCAÇÃO FÍSICA;Bacharelado;Integral;40;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188267;1114569;EDUCAÇÃO FÍSICA;Licenciatura;Noturno;50;CAMPUS DE FLORESTAL - UNIVERSIDADE FEDERAL DE VIÇOSA;Florestal;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188243;39274;EDUCAÇÃO INFANTIL;Licenciatura;Integral;40;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188255;120830;ENFERMAGEM;Bacharelado;Integral;50;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188245;55452;ENGENHARIA AGRÍCOLA E AMBIENTAL;Bacharelado;Integral;40;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188239;21587;ENGENHARIA AMBIENTAL;Bacharelado;Integral;40;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188224;689;ENGENHARIA CIVIL;Bacharelado;Integral;60;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188268;1118495;ENGENHARIA CIVIL;Bacharelado;Integral;50;CAMPUS UNIVERSITÁRIO - RODOVIA MG 230 KM 07;Rio Paranaíba;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188219;682;ENGENHARIA DE AGRIMENSURA E CARTOGRÁFICA;Bacharelado;Integral;40;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188225;691;ENGENHARIA DE ALIMENTOS;Bacharelado;Integral;60;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188262;1109544;ENGENHARIA DE ALIMENTOS;Bacharelado;Integral;45;CAMPUS DE FLORESTAL - UNIVERSIDADE FEDERAL DE VIÇOSA;Florestal;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188237;21585;ENGENHARIA DE PRODUÇÃO;Bacharelado;Integral;40;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188264;1112659;ENGENHARIA DE PRODUÇÃO;Bacharelado;Integral;50;CAMPUS UNIVERSITÁRIO - RODOVIA MG 230 KM 07;Rio Paranaíba;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188241;39087;ENGENHARIA ELÉTRICA;Bacharelado;Integral;40;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188226;692;ENGENHARIA FLORESTAL;Bacharelado;Integral;60;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188246;109826;ENGENHARIA MECÂNICA;Bacharelado;Integral;40;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188247;109828;ENGENHARIA QUÍMICA;Bacharelado;Integral;40;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188257;122356;FÍSICA;Licenciatura;Integral;25;CAMPUS DE FLORESTAL - UNIVERSIDADE FEDERAL DE VIÇOSA;Florestal;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188251;112074;GESTÃO AMBIENTAL;Tecnológico;Integral;50;CAMPUS DE FLORESTAL - UNIVERSIDADE FEDERAL DE VIÇOSA;Florestal;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188258;122358;MATEMÁTICA;Licenciatura;Integral;25;CAMPUS DE FLORESTAL - UNIVERSIDADE FEDERAL DE VIÇOSA;Florestal;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188261;1068548;MEDICINA;Bacharelado;Integral;50;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188227;695;MEDICINA VETERINÁRIA;Bacharelado;Integral;60;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188229;698;NUTRIÇÃO;Bacharelado;Integral;50;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188265;1112821;NUTRIÇÃO;Bacharelado;Integral;25;CAMPUS UNIVERSITÁRIO - RODOVIA MG 230 KM 07;Rio Paranaíba;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188228;697;PEDAGOGIA;Licenciatura;Noturno;60;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188259;122360;QUÍMICA;Licenciatura;Integral;25;CAMPUS DE FLORESTAL - UNIVERSIDADE FEDERAL DE VIÇOSA;Florestal;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188270;1134829;QUÍMICA;Bacharelado;Integral;25;CAMPUS UNIVERSITÁRIO - RODOVIA MG 230 KM 07;Rio Paranaíba;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188236;18860;SECRETARIADO EXECUTIVO;Bacharelado;Noturno;25;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188284;1376265;SERVIÇO SOCIAL;Bacharelado;Integral;60;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188253;118336;SISTEMAS DE INFORMAÇÃO;Bacharelado;Noturno;50;CAMPUS UNIVERSITÁRIO - RODOVIA MG 230 KM 07;Rio Paranaíba;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188254;118336;SISTEMAS DE INFORMAÇÃO;Bacharelado;Integral;50;CAMPUS UNIVERSITÁRIO - RODOVIA MG 230 KM 07;Rio Paranaíba;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
188231;701;ZOOTECNIA;Bacharelado;Integral;80;UNIVERSIDADE FEDERAL DE VIÇOSA;Viçosa;MG;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
159323;5001464;ABI - LETRAS;Área Básica de Ingresso (ABI);Noturno;30;CAMPUS JK;Diamantina;MG;UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI;UFVJM;.00;1.00;.00;2.00;.00;3.00;.00;1.00;.01;3.00;.01
159347;100868;ADMINISTRAÇÃO;Bacharelado;Noturno;15;CAMPUS DO MUCURI;Teófilo Otoni;MG;UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI;UFVJM;.00;1.00;.00;1.00;.00;2.00;.00;3.00;.01;3.00;.01
159272;48921;AGRONOMIA;Bacharelado;Integral;13;CAMPUS JK;Diamantina;MG;UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI;UFVJM;.00;2.00;.00;1.50;.00;2.00;.00;2.50;.01;2.00;.01
159277;1270509;AGRONOMIA;Bacharelado;Integral;13;UNIDADE DE FUNCIONAMENTO CAMPUS UNAÍ;Unaí;MG;UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI;UFVJM;.00;2.00;.00;1.50;.00;2.00;.00;2.50;.01;2.00;.01
159303;100900;CIÊNCIAS BIOLÓGICAS;Licenciatura;Noturno;15;CAMPUS JK;Diamantina;MG;UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI;UFVJM;.00;3.00;.00;1.50;.00;2.00;.00;1.50;.01;2.00;.01
159307;100918;CIÊNCIAS CONTÁBEIS;Bacharelado;Noturno;15;CAMPUS DO MUCURI;Teófilo Otoni;MG;UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI;UFVJM;.00;1.00;.00;2.00;.00;1.50;.00;2.50;.01;3.00;.01
159331;100822;CIÊNCIAS ECONÔMICAS;Bacharelado;Noturno;15;CAMPUS DO MUCURI;Teófilo Otoni;MG;UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI;UFVJM;.00;1.00;.00;3.00;.00;2.00;.00;2.00;.01;2.00;.01
159341;121878;CIÊNCIAS HUMANAS;Bacharelado;Noturno;15;CAMPUS JK;Diamantina;MG;UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI;UFVJM;.00;1.00;.00;3.00;.00;2.00;.00;1.00;.01;3.00;.01
159327;1292614;EDUCAÇÃO FÍSICA;Bacharelado;Integral;9;CAMPUS JK;Diamantina;MG;UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI;UFVJM;.00;3.00;.00;1.50;.00;2.00;.00;1.50;.01;2.00;.01
159343;100902;EDUCAÇÃO FÍSICA;Licenciatura;Noturno;11;CAMPUS JK;Diamantina;MG;UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI;UFVJM;.00;2.50;.00;2.50;.00;2.00;.00;1.00;.01;2.00;.01
159333;18235;ENFERMAGEM;Bacharelado;Integral;15;CAMPUS JK;Diamantina;MG;UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI;UFVJM;.00;3.00;.00;1.00;.00;2.00;.00;2.00;.01;2.00;.01
159315;1270510;ENGENHARIA AGRÍCOLA E AMBIENTAL;Bacharelado;Integral;13;UNIDADE DE FUNCIONAMENTO CAMPUS UNAÍ;Unaí;MG;UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI;UFVJM;.00;3.00;.00;1.00;.00;1.50;.00;3.00;.01;1.50;.01
159362;48915;ENGENHARIA FLORESTAL;Bacharelado;Integral;13;CAMPUS JK;Diamantina;MG;UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI;UFVJM;.00;2.50;.00;1.00;.00;1.00;.00;2.50;.01;3.00;.01
159286;48923;FARMÁCIA;Bacharelado;Integral;15;CAMPUS JK;Diamantina;MG;UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI;UFVJM;.00;3.00;.00;1.50;.00;2.00;.00;2.00;.01;1.50;.01
159358;48919;FISIOTERAPIA;Bacharelado;Integral;15;CAMPUS JK;Diamantina;MG;UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI;UFVJM;.00;3.00;.00;1.50;.00;1.50;.00;2.00;.01;2.00;.01
159346;1178742;GEOGRAFIA;Licenciatura;Noturno;18;CAMPUS JK;Diamantina;MG;UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI;UFVJM;.00;1.00;.00;2.00;.00;3.00;.00;1.00;.01;3.00;.01
159296;1178743;HISTÓRIA;Licenciatura;Noturno;20;CAMPUS JK;Diamantina;MG;UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI;UFVJM;.00;1.00;.00;2.00;.00;3.00;.00;1.00;.01;3.00;.01
159302;1270500;INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA;Bacharelado;Integral;60;CAMPUS JANAÚBA;Janaúba;MG;UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI;UFVJM;.00;2.50;.00;1.00;.00;1.50;.00;3.00;.01;2.00;.01
159363;121872;INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA;Bacharelado;Integral;75;CAMPUS JK;Diamantina;MG;UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI;UFVJM;.00;2.50;.00;1.00;.00;1.50;.00;3.00;.01;2.00;.01
159364;121876;INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA;Bacharelado;Integral;60;CAMPUS DO MUCURI;Teófilo Otoni;MG;UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI;UFVJM;.00;2.50;.00;1.00;.00;1.50;.00;3.00;.01;2.00;.01
